industry_url,job_title_url,job_title,wage,wage_base,experience_level,percentage_change,salaries,salary_values,respondents,job_rating,job_rating_round,genders,gender_values,gender_respondents
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=District_Manager%2C_Retail/Salary,"Average District Manager, Retail Salary","$77,297",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼14%', '▼17%', '▼2%', '▲6%', '▲10%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$49k - $116k', '$3k - $25k', '$2k - $17k', '$2k - $43k', '$50k - $131k']","Based on 1,078 salary profiles (last updated Nov 16 2023)",3.8 out of 5,(103),"['Male', 'Female', 'Prefer to self-define']","['54.4%', '44.6%', '1.1%']",This data is based on 377 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Retail_Assistant_Manager/Hourly_Rate,Average Retail Assistant Manager Hourly Pay,$15.36,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼14%', '▼2%', '▲2%', '▲5%', '▲6%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$11 - $21', '$194 - $5k', '$252 - $5k', '$450 - $6k', '$25k - $51k']","Based on 1,032 salary profiles (last updated Nov 22 2023)",3.7 out of 5,(176),"['Female', 'Male', 'Prefer to self-define']","['67.7%', '31.5%', '0.8%']",This data is based on 378 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Parts_Counterman/Hourly_Rate,Average Parts Counterman Hourly Pay,$15.71,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼17%', '▼7%', '▼1%', '▲18%', '▲14%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$11 - $23', '$143 - $15k', '$537 - $39k', '$1k - $31k', '$24k - $56k']","Based on 1,037 salary profiles (last updated Nov 14 2023)",3.7 out of 5,(165),"['Male', 'Female', 'Prefer to self-define']","['85.1%', '14.3%', '0.6%']",This data is based on 356 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Sales_Clerk%2FCashier/Hourly_Rate,Average Sales Clerk/Cashier Hourly Pay,$12.49,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼10%', '▼3%', '▲4%', '▲3%', '▲5%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$10 - $17', '$32 - $1k', '$69 - $9k', '$0 - $3k', '$20k - $36k']","Based on 1,026 salary profiles (last updated Nov 18 2023)",3.6 out of 5,(173),"['Female', 'Male', 'Prefer to self-define']","['66.4%', '31.7%', '0.8%']",This data is based on 357 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Retail_Cashier/Hourly_Rate,Average Retail Cashier Hourly Pay,$12.15,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼8%', '▼4%', '▲5%', '▲9%', '▲8%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$9 - $16', '$4 - $3k', '$15 - $2k', '$19k - $33k']","Based on 1,016 salary profiles (last updated Nov 17 2023)",3.6 out of 5,(156),"['Female', 'Male', 'Prefer to self-define']","['71.1%', '26.6%', '1.8%']",This data is based on 342 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Parts_Specialist/Hourly_Rate,Average Parts Specialist Hourly Pay,$14.75,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼20%', '▼9%', '▲3%', '▲13%', '▲20%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$10 - $22', '$206 - $10k', '$625 - $7k', '$705 - $30k', '$22k - $53k']",Based on 992 salary profiles (last updated Nov 21 2023),3.6 out of 5,(200),"['Male', 'Female', 'Prefer to self-define']","['76.9%', '22.3%', '0.8%']",This data is based on 386 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Retail_Supervisor/Hourly_Rate,Average Retail Supervisor Hourly Pay,$16.64,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼8%', '▼5%', '▼0%', '▲4%', '▲7%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$12 - $22', '$235 - $6k', '$253 - $5k', '$0 - $8k', '$26k - $50k']",Based on 881 salary profiles (last updated Nov 15 2023),3.6 out of 5,(162),"['Female', 'Male', 'Prefer to self-define']","['60.5%', '37.7%', '1.9%']",This data is based on 324 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Customer_Service_Cashier/Hourly_Rate,Average Customer Service Cashier Hourly Pay,$12.52,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼10%', '▼3%', '▼0%', '▲5%', '▲7%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$9 - $17', '$49 - $2k', '$6 - $842', '$0 - $100', '$20k - $35k']",Based on 893 salary profiles (last updated Nov 20 2023),3.5 out of 5,(150),"['Female', 'Male', 'Prefer to self-define']","['83.6%', '15.0%', '1.4%']",This data is based on 286 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Courtesy_Clerk/Hourly_Rate,Average Courtesy Clerk Hourly Pay,$12.28,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼3%', '▼0%', '▼4%', '▼2%', '▼4%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$9 - $15', '$1 - $2k', '$0 - $303', '$0 - $10', '$19k - $32k']",Based on 865 salary profiles (last updated Nov 13 2023),3.4 out of 5,(118),"['Male', 'Female', 'Prefer to self-define']","['65.2%', '31.8%', '2.0%']",This data is based on 198 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Store_Team_Leader/Hourly_Rate,Average Store Team Leader Hourly Pay,$14.97,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼19%', '▼7%', '▲4%', '▲15%', '▲26%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$10 - $22', '$199 - $10k', '$228 - $1k', '$0 - $2k', '$22k - $52k']",Based on 846 salary profiles (last updated Nov 13 2023),3.6 out of 5,(135),"['Female', 'Male', 'Prefer to self-define']","['58.5%', '39.6%', '1.9%']",This data is based on 265 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Convenience_Store_Manager/Salary,Average Convenience Store Manager Salary,"$45,531",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼12%', '▼8%', '▼4%', '▲6%', '▲10%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$33k - $60k', '$972 - $10k', '$624 - $10k', '$361 - $12k', '$26k - $60k']",Based on 807 salary profiles (last updated Nov 08 2023),3.7 out of 5,(145),"['Female', 'Male', 'Prefer to self-define']","['72.1%', '27.3%', '0.6%']",This data is based on 319 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Sales_Team_Leader%2C_Retail/Hourly_Rate,"Average Sales Team Leader, Retail Hourly Pay",$15.74,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼20%', '▼8%', '▲12%', '▲18%', '▲22%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$11 - $23', '$199 - $5k', '$493 - $7k', '$351 - $6k', '$24k - $52k']",Based on 803 salary profiles (last updated Nov 15 2023),3.5 out of 5,(122),"['Female', 'Male', 'Prefer to self-define']","['69.3%', '30.4%', '0.4%']",This data is based on 270 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=General_Store_Manager/Salary,Average General Store Manager Salary,"$53,548",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼23%', '▼15%', '▼3%', '▲12%', '▲16%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$39k - $77k', '$848 - $12k', '$503 - $15k', '$206 - $22k', '$32k - $78k']",Based on 789 salary profiles (last updated Nov 02 2023),3.9 out of 5,(113),"['Female', 'Male', 'Prefer to self-define']","['55.8%', '42.1%', '2.1%']",This data is based on 292 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Retail_Department_Supervisor/Hourly_Rate,Average Retail Department Supervisor Hourly Pay,$19.01,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼13%', '▼5%', '▲2%', '▲1%', '▲6%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$15 - $24', '$461 - $4k', '$205 - $3k', '$30k - $52k']",Based on 686 salary profiles (last updated Nov 07 2023),3.7 out of 5,(115),"['Male', 'Female', 'Prefer to self-define']","['60.9%', '38.7%', '0.4%']",This data is based on 243 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Service_Manager/Salary,Average Service Manager Salary,"$65,172",/ year,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼18%', '▼5%', '▲7%', '▲13%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$41k - $93k', '$547 - $15k', '$1k - $7k', '$2k - $37k', '$35k - $91k']",Based on 692 salary profiles (last updated Nov 18 2023),4 out of 5,(110),"['Male', 'Female', 'Prefer to self-define']","['75.4%', '23.8%', '0.8%']",This data is based on 244 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Service_Writer/Hourly_Rate,Average Service Writer Hourly Pay,$16.08,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼13%', '▼7%', '▲3%', '▲8%', '▲25%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$12 - $22', '$295 - $20k', '$600 - $2k', '$504 - $36k', '$26k - $62k']",Based on 659 salary profiles (last updated Nov 19 2023),3.6 out of 5,(95),"['Male', 'Female']","['58.9%', '41.1%']",This data is based on 202 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Grocery_Stocker/Hourly_Rate,Average Grocery Stocker Hourly Pay,$13.33,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼12%', '▼3%', '▲7%', '▲12%', '▲13%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$10 - $18', '$26 - $1k', '$101 - $3k', '$20k - $37k']",Based on 632 salary profiles (last updated Nov 19 2023),3.4 out of 5,(102),"['Male', 'Female', 'Prefer to self-define']","['67.8%', '29.2%', '2.9%']",This data is based on 171 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Meat_Manager/Hourly_Rate,Average Meat Manager Hourly Pay,$21.29,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼31%', '▼15%', '▼6%', '▲2%', '▲6%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$15 - $27', '$534 - $10k', '$1k - $16k', '$33k - $63k']",Based on 591 salary profiles (last updated Nov 07 2023),3.7 out of 5,(91),"['Male', 'Female']","['89.2%', '10.8%']",This data is based on 158 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Lead_Cashier/Hourly_Rate,Average Lead Cashier Hourly Pay,$12.82,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼10%', '▼4%', '▲3%', '▲10%', '▲1%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$10 - $17', '$16 - $2k', '$200 - $1k', '$20k - $36k']",Based on 585 salary profiles (last updated Oct 30 2023),3.6 out of 5,(125),"['Female', 'Male']","['83.3%', '16.3%']",This data is based on 203 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Grocery_Store_Manager/Salary,Average Grocery Store Manager Hourly Pay,$18.35,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼15%', '▼9%', '▲2%', '▲4%', '▲13%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$13 - $24', '$506 - $19k', '$874 - $9k', '$31k - $83k']",Based on 561 salary profiles (last updated Oct 14 2023),3.8 out of 5,(77),"['Male', 'Female', 'Prefer to self-define']","['61.9%', '35.8%', '1.7%']",This data is based on 176 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Keyholder/Hourly_Rate,Average Keyholder Hourly Pay,$12.63,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼11%', '▼2%', '▲8%', '▲5%', '▼6%']","['Hourly Rate', 'Bonus', 'Commission', 'Total Pay']","['$9 - $17', '$41 - $3k', '$683 - $15k', '$19k - $36k']",Based on 510 salary profiles (last updated Nov 10 2023),3.4 out of 5,(90),"['Female', 'Male', 'Prefer to self-define']","['75.0%', '20.5%', '4.5%']",This data is based on 176 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Produce_Manager_(Grocery)/Hourly_Rate,Average Produce Manager (Grocery) Hourly Pay,$17.56,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼15%', '▼10%', '▼6%', '▲4%', '▲16%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$13 - $24', '$350 - $8k', '$0 - $2k', '$27k - $54k']",Based on 511 salary profiles (last updated Oct 29 2023),3.6 out of 5,(87),"['Male', 'Female', 'Prefer to self-define']","['61.0%', '38.4%', '0.6%']",This data is based on 172 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Front_End_Supervisor/Hourly_Rate,Average Front End Supervisor Hourly Pay,$14.27,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼7%', '▼6%', '▲4%', '▲9%', '▲7%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$11 - $21', '$103 - $4k', '$125 - $1k', '$23k - $46k']",Based on 439 salary profiles (last updated Sep 29 2023),3.6 out of 5,(72),"['Female', 'Male', 'Prefer to self-define']","['72.3%', '26.2%', '1.5%']",This data is based on 130 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Retail_Sales_Representative/Hourly_Rate,Average Retail Sales Representative Hourly Pay,$14.83,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼15%', '▼4%', '▲2%', '▲15%', '▲12%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$10 - $20', '$505 - $15k', '$3k - $9k', '$252 - $24k', '$23k - $64k']",Based on 396 salary profiles (last updated Nov 09 2023),3.5 out of 5,(53),"['Female', 'Male', 'Prefer to self-define']","['50.4%', '47.5%', '2.2%']",This data is based on 139 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Floor_Supervisor/Hourly_Rate,Average Floor Supervisor Hourly Pay,$16.75,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼22%', '▼9%', '▲5%', '▲20%', '▲19%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$11 - $25', '$211 - $6k', '$0 - $2k', '$0 - $1k', '$23k - $60k']",Based on 371 salary profiles (last updated Sep 19 2023),3.5 out of 5,(64),"['Male', 'Female', 'Prefer to self-define']","['54.3%', '43.1%', '2.6%']",This data is based on 116 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Merchandise_Coordinator/Hourly_Rate,Average Merchandise Coordinator Hourly Pay,$14.81,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▲5%', '▲2%', '▼2%', '▼5%', '▲2%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$12 - $24', '$252 - $4k', '$578 - $10k', '$25k - $54k']",Based on 353 salary profiles (last updated Aug 14 2023),3.5 out of 5,(53),"['Female', 'Male', 'Prefer to self-define']","['89.0%', '10.2%', '0.8%']",This data is based on 127 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Parts_Advisor/Hourly_Rate,Average Parts Advisor Hourly Pay,$15.46,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼7%', '▼2%', '▲4%', '▲8%', '▲20%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$11 - $24', '$413 - $16k', '$0 - $2k', '$1k - $50k', '$27k - $62k']",Based on 340 salary profiles (last updated Nov 13 2023),3.9 out of 5,(52),"['Male', 'Female', 'Prefer to self-define']","['78.6%', '20.5%', '0.9%']",This data is based on 112 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Supermarket_Department_Manager%2C_Dairy_%26_Frozen_Foods/Hourly_Rate,"Average Supermarket Department Manager, Dairy & Frozen Foods Hourly Pay",$15.50,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼18%', '▼12%', '▼4%', '▲6%', '▲17%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$11 - $21', '$217 - $3k', '$51 - $3k', '$23k - $46k']",Based on 324 salary profiles (last updated Oct 17 2023),3.7 out of 5,(62),"['Male', 'Female', 'Prefer to self-define']","['85.4%', '13.6%', '1.0%']",This data is based on 103 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Front_End_Manager/Hourly_Rate,Average Front End Manager Hourly Pay,$15.62,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼31%', '▼8%', '▲6%', '▲11%', '▲1%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$10 - $22', '$504 - $4k', '$0 - $2k', '$21k - $52k']",Based on 319 salary profiles (last updated Sep 24 2023),3.6 out of 5,(58),"['Female', 'Male', 'Prefer to self-define']","['78.5%', '18.7%', '2.8%']",This data is based on 107 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Sales_Operations_Coordinator/Salary,Average Sales Operations Coordinator Salary,"$53,935",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼17%', '▼2%', '▲7%', '▲5%', '▲10%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$41k - $75k', '$571 - $11k', '$693 - $6k', '$2k - $24k', '$40k - $75k']",Based on 278 salary profiles (last updated Nov 14 2023),3.9 out of 5,(42),"['Female', 'Male', 'Prefer to self-define']","['72.3%', '25.7%', '2.0%']",This data is based on 101 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Retail_Sales_Specialist/Hourly_Rate,Average Retail Sales Specialist Hourly Pay,$14.61,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼17%', '▼11%', '▲4%', '▲11%', '▲11%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$10 - $20', '$92 - $8k', '$55 - $1k', '$183 - $19k', '$22k - $47k']",Based on 296 salary profiles (last updated Sep 18 2023),3.8 out of 5,(69),"['Male', 'Female', 'Prefer to self-define']","['50.0%', '48.3%', '1.7%']",This data is based on 118 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Automotive_Retail_Salesperson/Salary,Average Automotive Retail Salesperson Salary,"$48,450",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼20%', '▼8%', '▲10%', '▲11%', '▲18%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$21k - $86k', '$247 - $22k', '$0 - $1k', '$1k - $75k', '$23k - $90k']",Based on 289 salary profiles (last updated Nov 10 2023),3.6 out of 5,(40),"['Male', 'Female', 'Prefer to self-define']","['85.9%', '9.8%', '3.3%']",This data is based on 92 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Retail_Sales_Assistant/Hourly_Rate,Average Retail Sales Assistant Hourly Pay,$14.27,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼7%', '▼6%', '▼4%', '▲3%', '▲6%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$10 - $20', '$1 - $15k', '$0 - $1k', '$1k - $43k', '$21k - $45k']",Based on 285 salary profiles (last updated Aug 16 2023),3.5 out of 5,(40),"['Female', 'Male', 'Prefer to self-define']","['69.3%', '28.7%', '2.0%']",This data is based on 101 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Sales_Clerk/Hourly_Rate,Average Sales Clerk Hourly Pay,$11.89,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼18%', '▼4%', '▲1%', '▼1%', '▲12%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$9 - $17', '$21 - $2k', '$0 - $5k', '$275 - $8k', '$18k - $36k']",Based on 282 salary profiles (last updated Sep 14 2023),3.7 out of 5,(34),"['Female', 'Male']","['71.1%', '28.9%']",This data is based on 76 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Regional_Manager%2C_Retail/Salary,"Average Regional Manager, Retail Salary","$80,527",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼27%', '▼22%', '▼19%', '▲6%', '▲21%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$52k - $128k', '$2k - $21k', '$3k - $16k', '$0 - $15k', '$53k - $141k']",Based on 250 salary profiles (last updated Sep 20 2023),3.7 out of 5,(40),"['Female', 'Male', 'Prefer to self-define']","['59.0%', '40.0%', '1.0%']",This data is based on 105 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Assistant_Grocery_Store_Manager/Hourly_Rate,Average Assistant Grocery Store Manager Hourly Pay,$17.35,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼20%', '▼9%', '▼0%', '▲5%', '▲7%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$13 - $23', '$416 - $10k', '$900 - $2k', '$27k - $56k']",Based on 243 salary profiles (last updated Nov 15 2023),3.7 out of 5,(41),"['Male', 'Female']","['68.3%', '31.7%']",This data is based on 82 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Assistant_Produce_Manager/Hourly_Rate,Average Assistant Produce Manager Hourly Pay,$16.31,/ hour,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼6%', '▼3%', '▲6%', '▲8%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$12 - $21', '$97 - $3k', '$750 - $2k', '$25k - $44k']",Based on 248 salary profiles (last updated Nov 08 2023),3.8 out of 5,(53),"['Male', 'Female']","['67.0%', '33.0%']",This data is based on 91 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Retail_Department_Manager/Hourly_Rate,Average Retail Department Manager Hourly Pay,$17.23,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼22%', '▼15%', '▲1%', '▲1%', '▲4%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$13 - $23', '$394 - $5k', '$500 - $3k', '$352 - $5k', '$27k - $54k']",Based on 252 salary profiles (last updated Oct 12 2023),3.6 out of 5,(39),"['Female', 'Male', 'Prefer to self-define']","['68.0%', '30.7%', '1.3%']",This data is based on 75 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Retail_Store_Manager%2C_Grocery/Salary,"Average Retail Store Manager, Grocery Hourly Pay",$18.62,/ hour,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼10%', '▲1%', '▲6%', '▲10%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$13 - $25', '$983 - $16k', '$0 - $1k', '$29k - $80k']",Based on 248 salary profiles (last updated Sep 04 2023),3.8 out of 5,(48),"['Male', 'Female']","['67.1%', '32.9%']",This data is based on 82 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Produce_Department_Manager_(Grocery)/Hourly_Rate,Average Produce Department Manager (Grocery) Hourly Pay,$18.01,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼30%', '▼14%', '▼2%', '▼2%', '▲14%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$12 - $25', '$203 - $6k', '$302 - $6k', '$27k - $55k']",Based on 242 salary profiles (last updated Oct 15 2023),3.5 out of 5,(35),"['Male', 'Female']","['59.7%', '40.3%']",This data is based on 72 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Retail,https://www.payscale.com/research/US/Job=Showroom_Manager/Salary,Average Showroom Manager Salary,"$59,270",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼33%', '▼9%', '▲1%', '▲9%', '▼5%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$42k - $83k', '$497 - $20k', '$221 - $8k', '$2k - $16k', '$37k - $87k']",Based on 208 salary profiles (last updated Nov 19 2023),3.8 out of 5,(29),"['Female', 'Male', 'Prefer to self-define']","['77.0%', '19.5%', '3.4%']",This data is based on 87 survey responses. Learn more about the gender pay gap.
