name,displayName,url,profileCount,range,isEstimated
PHP,,/research/US/Job=Application_Developer/Salary/7be3e2e9/PHP,103,{'50': 66492.25},
Angular,,/research/US/Job=Application_Developer/Salary/a55fad6a/Angular,101,{'50': 81732.42},
HTML,,/research/US/Job=Application_Developer/Salary/b295307a/HTML,84,{'50': 74346.63},
ASP.NET Framework,,/research/US/Job=Application_Developer/Salary/26ffd066/ASP.NET-Framework,68,{'50': 67089.83},
Spring,,/research/US/Job=Application_Developer/Salary/6664f569/Spring,63,{'50': 75420.82},
C++ Programming Language,,/research/US/Job=Application_Developer/Salary/1f66937a/C%2B%2B-Programming-Language,53,{'50': 64890.92},
Oracle,,/research/US/Job=Application_Developer/Salary/55a2da57/Oracle,50,{'50': 73106.34},
Node.js,,/research/US/Job=Application_Developer/Salary/fa5d2c45/Node.js,48,{'50': 80364.03},
Angular.js,,/research/US/Job=Application_Developer/Salary/6bee0e49/Angular.js,48,{'50': 74098.09},
PL/SQL,,/research/US/Job=Application_Developer/Salary/176998a3/PL-SQL,45,{'50': 79755.48},
MySQL,,/research/US/Job=Application_Developer/Salary/5e4a1682/MySQL,43,{'50': 74500},
Amazon Web Services (AWS),,/research/US/Job=Application_Developer/Salary/f61bb72d/Amazon-Web-Services-AWS,40,{'50': 91191.18},
Linux,,/research/US/Job=Application_Developer/Salary/ac793478/Linux,39,{'50': 69752.94},
TypeScript Programming Language,,/research/US/Job=Application_Developer/Salary/a7f563e0/TypeScript-Programming-Language,33,{'50': 82199.21},
UNIX,,/research/US/Job=Application_Developer/Salary/337feb66/UNIX,30,{'50': 63288.56},
Ruby on Rails,,/research/US/Job=Application_Developer/Salary/453237b3/Ruby-on-Rails,27,{'50': 76341.55},
RPGLE,,/research/US/Job=Application_Developer/Salary/d4111357/RPGLE,24,{'50': 85489.26},
Model-view-controller (MVC),,/research/US/Job=Application_Developer/Salary/7c1e6522/Model-view-controller-MVC,24,{'50': 68561.27},
Cascading Style Sheets (CSS),,/research/US/Job=Application_Developer/Salary/d42fad06/Cascading-Style-Sheets-CSS,23,{'50': 72832.66},
Asynchronous Javascript and XML (Ajax) Web Development,,/research/US/Job=Application_Developer/Salary/2bf0259a/Asynchronous-Javascript-and-XML-Ajax-Web-Development,22,{'50': 71388.56},
HTML5,,/research/US/Job=Application_Developer/Salary/9d5093f9/HTML5,22,{'50': 67090.56},
Salesforce,,/research/US/Job=Application_Developer/Salary/a7c1fcd6/Salesforce,21,{'50': 71215.54},
Mainframe,,/research/US/Job=Application_Developer/Salary/38059147/Mainframe,19,{'50': 68500},
Microsoft Azure,,/research/US/Job=Application_Developer/Salary/d97d9947/Microsoft-Azure,19,{'50': 79594},
COBOL,,/research/US/Job=Application_Developer/Salary/c95462ac/COBOL,19,{'50': 76666.23},
Data Analysis,,/research/US/Job=Application_Developer/Salary/7dc3ada0/Data-Analysis,18,{'50': 77686.98},
Microsoft Sharepoint Server,,/research/US/Job=Application_Developer/Salary/4a6db6de/Microsoft-Sharepoint-Server,18,{'50': 75505.08},
Oracle SQL Developer,,/research/US/Job=Application_Developer/Salary/a9f5c980/Oracle-SQL-Developer,18,{'50': 73320.94},
Visual Basic (VB),,/research/US/Job=Application_Developer/Salary/578183a0/Visual-Basic-VB,18,{'50': 80951.43},
Transact-SQL,,/research/US/Job=Application_Developer/Salary/25b82833/Transact-SQL,18,{'50': 67125.57},
Swift Programming Language,,/research/US/Job=Application_Developer/Salary/814396dd/Swift-Programming-Language,17,{'50': 73500},
Objective-C,,/research/US/Job=Application_Developer/Salary/3295f667/Objective-C,17,{'50': 64980.42},
eXtensible Markup Language (XML),,/research/US/Job=Application_Developer/Salary/8071b128/eXtensible-Markup-Language-XML,17,{'50': 57699.28},
Hibernate,,/research/US/Job=Application_Developer/Salary/f24a8644/Hibernate,15,{'50': 80895.06},
MongoDB,,/research/US/Job=Application_Developer/Salary/c7e59c2e/MongoDB,15,{'50': 65496.18},
Informatica,,/research/US/Job=Application_Developer/Salary/c02b1c1c/Informatica,14,{'50': 76711.09},
iOS,,/research/US/Job=Application_Developer/Salary/f1b178c7/iOS,14,{'50': 77000},
Application Development,,/research/US/Job=Application_Developer/Salary/3e40b401/Application-Development,14,{'50': 59547.59},
Business Intelligence,,/research/US/Job=Application_Developer/Salary/81b40f0e/Business-Intelligence,13,{'50': 76678.41},
Adobe Coldfusion,,/research/US/Job=Application_Developer/Salary/4cfd6589/Adobe-Coldfusion,13,{'50': 75000},
Apache Maven,,/research/US/Job=Application_Developer/Salary/ece3af7f/Apache-Maven,13,{'50': 68811.79},
Web Development,,/research/US/Job=Application_Developer/Salary/be5b1e3c/Web-Development,13,{'50': 63567.48},
Android Software Development Kit (SDK),,/research/US/Job=Application_Developer/Salary/73116868/Android-Software-Development-Kit-SDK,12,{'50': 69518.3},
Bootstrap,,/research/US/Job=Application_Developer/Salary/724cf4d4/Bootstrap,12,{'50': 60039.31},
Object Oriented Programming (OOP),,/research/US/Job=Application_Developer/Salary/512ebdd5/Object-Oriented-Programming-OOP,12,{'50': 76873.56},
Job Control Language (JCL),,/research/US/Job=Application_Developer/Salary/62b13d6b/Job-Control-Language-JCL,12,{'50': 73676},
jQuery,,/research/US/Job=Application_Developer/Salary/df3195ea/jQuery,12,{'50': 79549.82},
PostgreSQL,,/research/US/Job=Application_Developer/Salary/10b0c612/PostgreSQL,12,{'50': 75387.84},
Perl,,/research/US/Job=Application_Developer/Salary/3c71e63c/Perl,12,{'50': 63723.38},
Problem Solving,,/research/US/Job=Application_Developer/Salary/a78853e2/Problem-Solving,12,{'50': 64500},
Project Management,,/research/US/Job=Application_Developer/Salary/fdc0b1a4/Project-Management,11,{'50': 75847.78},
Express (Node.js),,/research/US/Job=Application_Developer/Salary/41f66503/Express-Node.js,11,{'50': 73193.62},
EDI,,/research/US/Job=Application_Developer/Salary/8b6bf24a/EDI,10,{'50': 72000},
IBM DB2,,/research/US/Job=Application_Developer/Salary/efa3065c/IBM-DB2,10,{'50': 88672.5},
FileMaker Pro,,/research/US/Job=Application_Developer/Salary/d6307499/FileMaker-Pro,10,{'50': 63871.29},
Agile Software Development,,/research/US/Job=Application_Developer/Salary/36d5f1ee/Agile-Software-Development,10,{'50': 86500},
VBA,,/research/US/Job=Application_Developer/Salary/41502162/VBA,10,{'50': 61015.74},
.NET Core,,/research/US/Job=Application_Developer/Salary/0c604e6b/.NET-Core,9,{'50': 85882.83},
Clojure Programming Language,,/research/US/Job=Application_Developer/Salary/ba6eb899/Clojure-Programming-Language,9,{'50': 56997.81},
Apex,,/research/US/Job=Application_Developer/Salary/21dfd46d/Apex,9,{'50': 70150.03},
RESTful Web Services,,/research/US/Job=Application_Developer/Salary/d24c5ea7/RESTful-Web-Services,9,{'50': 75777.13},
Robotic Process Automation (RPA),,/research/US/Job=Application_Developer/Salary/0ba07bab/Robotic-Process-Automation-RPA,9,{'50': 68163.44},
Software Development,,/research/US/Job=Application_Developer/Salary/30581157/Software-Development,9,{'50': 87000},
Kotlin Programming Language,,/research/US/Job=Application_Developer/Salary/45e6cc62/Kotlin-Programming-Language,9,{'50': 75924.88},
Machine Learning,,/research/US/Job=Application_Developer/Salary/7410970c/Machine-Learning,9,{'50': 75000},
Microsoft Power BI,,/research/US/Job=Application_Developer/Salary/4aa51212/Microsoft-Power-BI,9,{'50': 80000},
Oracle eBusiness Suite,,/research/US/Job=Application_Developer/Salary/9024c68f/Oracle-eBusiness-Suite,8,{'50': 99500},
SAP ABAP,,/research/US/Job=Application_Developer/Salary/8ddfe15e/SAP-ABAP,8,{'50': 80000},
SAS,,/research/US/Job=Application_Developer/Salary/5a587dd2/SAS,8,{'50': 70911.97},
Service Oriented Architecture (SOA),,/research/US/Job=Application_Developer/Salary/44dc929a/Service-Oriented-Architecture-SOA,8,{'50': 60000},
Eclipse Java IDE,,/research/US/Job=Application_Developer/Salary/d2988a7c/Eclipse-Java-IDE,8,{'50': 96250},
Epic Systems,,/research/US/Job=Application_Developer/Salary/8372dbf8/Epic-Systems,8,{'50': 68985.51},
Development Operations (DevOps),,/research/US/Job=Application_Developer/Salary/e235506f/Development-Operations-DevOps,8,{'50': 69716.52},
Go (Golang) Programming Language,,/research/US/Job=Application_Developer/Salary/93f83951/Go-Golang-Programming-Language,8,{'50': 83400},
System Integration,,/research/US/Job=Application_Developer/Salary/0f8b7488/System-Integration,8,{'50': 65010.4},
Visual Studio,,/research/US/Job=Application_Developer/Salary/ce36220a/Visual-Studio,7,{'50': 65000},
Vue.js,,/research/US/Job=Application_Developer/Salary/27fac6af/Vue.js,7,{'50': 80000},
Windows Programming / API,,/research/US/Job=Application_Developer/Salary/3db9902b/Windows-Programming-API,7,{'50': 69998.34},
IBM Mainframe,,/research/US/Job=Application_Developer/Salary/daed195f/IBM-Mainframe,7,{'50': 66100},
Git,,/research/US/Job=Application_Developer/Salary/16421142/Git,7,{'50': 73000},
Data Warehouse,,/research/US/Job=Application_Developer/Salary/b10d8701/Data-Warehouse,7,{'50': 71750.43},
Database,,/research/US/Job=Application_Developer/Salary/bff71e33/Database,7,{'50': 64000},
Customer Relationship Management (CRM),,/research/US/Job=Application_Developer/Salary/087a3e3d/Customer-Relationship-Management-CRM,7,{'50': 60500},
Cloud Computing,,/research/US/Job=Application_Developer/Salary/c52e9136/Cloud-Computing,7,{'50': 70475},
Cognos,,/research/US/Job=Application_Developer/Salary/4d367451/Cognos,7,{'50': 55000},
ArcGIS,,/research/US/Job=Application_Developer/Salary/f16af14e/ArcGIS,7,{'50': 90000},
Apache HTTP Server,,/research/US/Job=Application_Developer/Salary/7d3a280a/Apache-HTTP-Server,7,{'50': 50050.46},
Selenium Automated Test Tool,,/research/US/Job=Application_Developer/Salary/715f76b6/Selenium-Automated-Test-Tool,7,{'50': 72500},
Ruby,,/research/US/Job=Application_Developer/Salary/b6dcd338/Ruby,7,{'50': 75000},
R,,/research/US/Job=Application_Developer/Salary/4a70c274/R,7,{'50': 72715},
React Native,,/research/US/Job=Application_Developer/Salary/12e031f9/React-Native,7,{'50': 73250},
PeopleSoft,,/research/US/Job=Application_Developer/Salary/05174f85/PeopleSoft,7,{'50': 60881.99},
Microsoft .NET,,/research/US/Job=Application_Developer/Salary/bddee7cb/Microsoft-.NET,7,{'50': 73697.64},
Microsoft Access,,/research/US/Job=Application_Developer/Salary/ff7836d5/Microsoft-Access,6,{'50': 76339.87},
Microservices,,/research/US/Job=Application_Developer/Salary/82cf1f15/Microservices,6,{'50': 75000},
Microsoft Excel,,/research/US/Job=Application_Developer/Salary/8c8e852a/Microsoft-Excel,6,{'50': 53000},
Microsoft Office,,/research/US/Job=Application_Developer/Salary/583efd63/Microsoft-Office,6,{'50': 56250},
PeopleCode,,/research/US/Job=Application_Developer/Salary/384a1b1e/PeopleCode,6,{'50': 74860},
MuleSoft Mule ESB,,/research/US/Job=Application_Developer/Salary/bc24322f/MuleSoft-Mule-ESB,6,{'50': 76137.5},
Redux.js,,/research/US/Job=Application_Developer/Salary/40a686e6/Redux.js,6,{'50': 85000},
ServiceNow,,/research/US/Job=Application_Developer/Salary/b6dba291/ServiceNow,6,{'50': 69972.5},
Scrum,,/research/US/Job=Application_Developer/Salary/693fb077/Scrum,6,{'50': 66392.48},
Software Architecture,,/research/US/Job=Application_Developer/Salary/9b5e4d83/Software-Architecture,6,{'50': 80496.89},
SQL Server Integration Services (SSIS),,/research/US/Job=Application_Developer/Salary/be67417f/SQL-Server-Integration-Services-SSIS,6,{'50': 85000},
Apache Struts,,/research/US/Job=Application_Developer/Salary/0c007e11/Apache-Struts,6,{'50': 79505},
COBOL -- IBM,,/research/US/Job=Application_Developer/Salary/0b040959/COBOL----IBM,6,{'50': 63707.52},
ElasticSearch,,/research/US/Job=Application_Developer/Salary/1ff35b99/ElasticSearch,6,{'50': 69338.38},
"ETL (Extract, transform, load)",,/research/US/Job=Application_Developer/Salary/6e8a066e/ETL-Extract-transform-load,6,{'50': 70000},
Database Administration,,/research/US/Job=Application_Developer/Salary/4e33667f/Database-Administration,6,{'50': 45000},
Django,,/research/US/Job=Application_Developer/Salary/ad7bc283/Django,6,{'50': 79000},
Docker,,/research/US/Job=Application_Developer/Salary/31951f4d/Docker,6,{'50': 80000},
Google Cloud Platform (GCP),,/research/US/Job=Application_Developer/Salary/453db2c3/Google-Cloud-Platform-GCP,6,{'50': 95000},
Groovy Programming Language,,/research/US/Job=Application_Developer/Salary/6d71e1ea/Groovy-Programming-Language,6,{'50': 55000},
Xamarin,,/research/US/Job=Application_Developer/Salary/7b443be5/Xamarin,6,{'50': 69212.48},
XML Web Services,,/research/US/Job=Application_Developer/Salary/2f175adc/XML-Web-Services,6,{'50': 70738.01},
VBScript,,/research/US/Job=Application_Developer/Salary/93af03ea/VBScript,6,{'50': 69010},
User Experience (UX) Design,,/research/US/Job=Application_Developer/Salary/feb766bb/User-Experience-UX-Design,6,{'50': 60000},
Technical Analysis,,/research/US/Job=Application_Developer/Salary/6c93e04b/Technical-Analysis,6,{'50': 70198.17},
Test Automation,,/research/US/Job=Application_Developer/Hourly_Rate/bcba11ae/Test-Automation,5,{'50': 60787.5},
Tableau Software,,/research/US/Job=Application_Developer/Salary/c9987a8b/Tableau-Software,5,{'50': 99000},
Team Foundation Server (TFS),,/research/US/Job=Application_Developer/Salary/c7f106d7/Team-Foundation-Server-TFS,5,{'50': 63509.43},
Windows Communication Foundation (WCF),,/research/US/Job=Application_Developer/Salary/bd52300f/Windows-Communication-Foundation-WCF,5,{'50': 96432.76},
Windows PowerShell,,/research/US/Job=Application_Developer/Salary/cd7fe98a/Windows-PowerShell,5,{'50': 79698},
Web Design,,/research/US/Job=Application_Developer/Salary/35f38f3e/Web-Design,5,{'50': 57600},
Windows Server 2012 R2,,/research/US/Job=Application_Developer/Salary/e6ecac27/Windows-Server-2012-R2,5,{'50': 61423.5},
Wordpress,,/research/US/Job=Application_Developer/Salary/4e964cf9/Wordpress,5,{'50': 54350},
Help Desk / Desktop Support (Tier 2),,/research/US/Job=Application_Developer/Salary/eee639d0/Help-Desk-Desktop-Support-Tier-2,5,{'50': 68500},
Geographic Information Systems (GIS),,/research/US/Job=Application_Developer/Salary/979d510a/Geographic-Information-Systems-GIS,5,{'50': 85000},
Extensible Stylesheet Language Transformations (XSLT),,/research/US/Job=Application_Developer/Salary/d6bce5b2/Extensible-Stylesheet-Language-Transformations-XSLT,5,{'50': 90000},
IBM CICS (Customer Information Control System),,/research/US/Job=Application_Developer/Salary/9dfd3d51/IBM-CICS-Customer-Information-Control-System,5,{'50': 79063},
iOS SDK,,/research/US/Job=Application_Developer/Salary/8959d122/iOS-SDK,5,{'50': 49131.76},
Drupal,,/research/US/Job=Application_Developer/Salary/3e1db461/Drupal,5,{'50': 70553},
Delphi,,/research/US/Job=Application_Developer/Salary/e4c8f795/Delphi,5,{'50': 58700},
Crystal Reports,,/research/US/Job=Application_Developer/Salary/296f3299/Crystal-Reports,5,{'50': 70000},
Big Data Analytics,,/research/US/Job=Application_Developer/Salary/5fef9686/Big-Data-Analytics,5,{'50': 80500},
Business Analysis,,/research/US/Job=Application_Developer/Hourly_Rate/3b8078fb/Business-Analysis,5,{'50': 80200.91},
C Programming Language,,/research/US/Job=Application_Developer/Salary/811fe38d/C-Programming-Language,5,{'50': 87393.24},
Apache Tomcat Application Server,,/research/US/Job=Application_Developer/Salary/d2b0f6ad/Apache-Tomcat-Application-Server,5,{'50': 84505},
Apache Spark,,/research/US/Job=Application_Developer/Salary/c5a5e860/Apache-Spark,5,{'50': 126342.56},
Apache Kafka,,/research/US/Job=Application_Developer/Salary/3d06ae7b/Apache-Kafka,5,{'50': 70410.81},
Apache Hadoop,,/research/US/Job=Application_Developer/Salary/4399f26e/Apache-Hadoop,5,{'50': 85000},
Android Operating System Development,,/research/US/Job=Application_Developer/Salary/b597ec78/Android-Operating-System-Development,5,{'50': 61700.4},
SQL Server Reporting Services (SSRS),,/research/US/Job=Application_Developer/Salary/8b7e0e77/SQL-Server-Reporting-Services-SSRS,5,{'50': 59953},
Shell Scripting,,/research/US/Job=Application_Developer/Salary/608f1e19/Shell-Scripting,5,{'50': 74000},
PowerBuilder,,/research/US/Job=Application_Developer/Salary/268d0ac8/PowerBuilder,5,{'50': 80000},
Red Hat Enterprise Linux (RHEL),,/research/US/Job=Application_Developer/Salary/9c569487/Red-Hat-Enterprise-Linux-RHEL,5,{'50': 71000},
NetSuite Software,,/research/US/Job=Application_Developer/Salary/24adaf04/NetSuite-Software,5,{'50': 84039.19},
Network Management / Administration,,/research/US/Job=Application_Developer/Salary/568b4a48/Network-Management-Administration,5,{'50': 44339},
Mobile applications development,,/research/US/Job=Application_Developer/Salary/940a402b/Mobile-applications-development,5,{'50': 75000},
Oracle 11g,,/research/US/Job=Application_Developer/Salary/16a9059d/Oracle-11g,5,{'50': 75000},
Microsoft Dynamics AX,,/research/US/Job=Application_Developer/Salary/dd70de76/Microsoft-Dynamics-AX,5,{'50': 80000},
Microsoft Active Directory,,/research/US/Job=Application_Developer/Salary/146471f0/Microsoft-Active-Directory,5,{'50': 61250},
ADABAS DBMS and NATURAL Programming Language,,/research/US/Job=Application_Developer/Salary/18d54b67/ADABAS-DBMS-and-NATURAL-Programming-Language,4,{'50': 64153.65},
Enterprise Resource Planning (ERP),,/research/US/Job=Application_Developer/Salary/84a1712e/Enterprise-Resource-Planning-ERP,4,{'50': 78571.43},
IBM WebSphere,,/research/US/Job=Application_Developer/Salary/10a6272e/IBM-WebSphere,4,{'50': 79000},
JavaServer Pages (JSP),,/research/US/Job=Application_Developer/Salary/fbb80899/JavaServer-Pages-JSP,3,{'50': 60000},
Subversion (SVN),,/research/US/Job=Application_Developer/Salary/db10b274/Subversion-SVN,3,{'50': 78522.85},
TIBCO,,/research/US/Job=Application_Developer/Salary/dc83d938/TIBCO,3,{'50': 65020.8},
Spring Web Flow,,/research/US/Job=Application_Developer/Salary/9a4193fa/Spring-Web-Flow,2,{'50': 70045},
Jenkins,,/research/US/Job=Application_Developer/Salary/abf28ca1/Jenkins,2,{'50': 61530},
Adobe Photoshop,,/research/US/Job=Application_Developer/Salary/14333cd3/Adobe-Photoshop,2,{'50': 51000},
Application Development,,/research/US/Job=Application_Integration_Engineer/Salary/a179067f/Application-Development,6,{'50': 90000},
Information Technology (IT) Support,,/research/US/Job=Application_Support_Analyst/Salary/6d21092b/Information-Technology-IT-Support,563,{'50': 67190.43},
Troubleshooting,,/research/US/Job=Application_Support_Analyst/Salary/a08a68d6/Troubleshooting,549,{'50': 65756.68},
Customer Service,,/research/US/Job=Application_Support_Analyst/Salary/1ff0ea60/Customer-Service,304,{'50': 62334.03},
SQL,,/research/US/Job=Application_Support_Analyst/Salary/561b5128/SQL,272,{'50': 65927.57},
Production Support,,/research/US/Job=Application_Support_Analyst/Salary/ba9fdf1e/Production-Support,213,{'50': 71745.2},
Applications,,/research/US/Job=Application_Support_Analyst/Salary/36f1d992/Applications,141,{'50': 67527.99},
Microsoft SQL Server,,/research/US/Job=Application_Support_Analyst/Salary/1aed9175/Microsoft-SQL-Server,79,{'50': 64060.85},
