name,displayName,url,profileCount,range,isEstimated
1-4 years,,/research/US/Job=Business_Integration_Analyst/Salary/9bfe66f4/Early-Career,26,{'50': 79244.4},
5-9 years,,/research/US/Job=Business_Integration_Analyst/Salary/ed3bee72/Mid-Career,6,{'50': 80048.29},
10-19 years,,/research/US/Job=Business_Integration_Analyst/Salary/9f0aa15a/Experienced,10,{'50': 100092.81},
1-4 years,,/research/US/Job=Business_Intelligence_Administrator/Salary/2180e622/Early-Career,17,{'50': 71175},
5-9 years,,/research/US/Job=Business_Intelligence_Administrator/Salary/b4c7f0b4/Mid-Career,6,{'50': 90000},
10-19 years,,/research/US/Job=Business_Intelligence_Administrator/Salary/5fd5522a/Experienced,9,{'50': 98301.51},
20 years or more,,/research/US/Job=Business_Intelligence_Administrator/Salary/6bf933b0/Late-Career,5,{'50': 90497.24},
Less than 1 year,,/research/US/Job=Business_Intelligence_(BI)_Analyst/Salary/999a3b98/Entry-Level,268,{'50': 63032.46},
1-4 years,,/research/US/Job=Business_Intelligence_(BI)_Analyst/Salary/999a3b98/Early-Career,3032,{'50': 71784.95},
5-9 years,,/research/US/Job=Business_Intelligence_(BI)_Analyst/Salary/4eb0c7dc/Mid-Career,1014,{'50': 82693.5},
10-19 years,,/research/US/Job=Business_Intelligence_(BI)_Analyst/Salary/93669e3d/Experienced,335,{'50': 90173.76},
20 years or more,,/research/US/Job=Business_Intelligence_(BI)_Analyst/Salary/776e21a7/Late-Career,69,{'50': 103846.15},
Less than 1 year,,/research/US/Job=Business_Intelligence_(BI)_Architect/Salary/32382d85/Entry-Level,17,{'50': 75941.77},
1-4 years,,/research/US/Job=Business_Intelligence_(BI)_Architect/Salary/32382d85/Early-Career,58,{'50': 93657.78},
5-9 years,,/research/US/Job=Business_Intelligence_(BI)_Architect/Salary/c4dff3e1/Mid-Career,105,{'50': 114844.55},
10-19 years,,/research/US/Job=Business_Intelligence_(BI)_Architect/Salary/82f25314/Experienced,167,{'50': 124773.26},
20 years or more,,/research/US/Job=Business_Intelligence_(BI)_Architect/Salary/af0e8a4b/Late-Career,39,{'50': 131293.68},
Less than 1 year,,/research/US/Job=Business_Intelligence_(BI)_Developer/Salary/323ac6c7/Entry-Level,81,{'50': 66837.47},
1-4 years,,/research/US/Job=Business_Intelligence_(BI)_Developer/Salary/323ac6c7/Early-Career,1299,{'50': 79476.11},
5-9 years,,/research/US/Job=Business_Intelligence_(BI)_Developer/Salary/4324e935/Mid-Career,1048,{'50': 94156.19},
10-19 years,,/research/US/Job=Business_Intelligence_(BI)_Developer/Salary/310a0b4b/Experienced,467,{'50': 103394.97},
20 years or more,,/research/US/Job=Business_Intelligence_(BI)_Developer/Salary/102eedda/Late-Career,82,{'50': 105267.94},
1-4 years,,/research/US/Job=Business_Intelligence_Director/Salary/25a3a5c2/Early-Career,75,{'50': 106826.89},
5-9 years,,/research/US/Job=Business_Intelligence_Director/Salary/762e40c2/Mid-Career,129,{'50': 124929.92},
10-19 years,,/research/US/Job=Business_Intelligence_Director/Salary/0c21788b/Experienced,179,{'50': 140336.95},
20 years or more,,/research/US/Job=Business_Intelligence_Director/Salary/ff138ac1/Late-Career,88,{'50': 145293.29},
Less than 1 year,,/research/US/Job=Business_Intelligence_Specialist/Salary/6bf0be3b/Entry-Level,10,{'50': 59665.28},
1-4 years,,/research/US/Job=Business_Intelligence_Specialist/Salary/6bf0be3b/Early-Career,118,{'50': 64001.39},
5-9 years,,/research/US/Job=Business_Intelligence_Specialist/Salary/a389c4bf/Mid-Career,69,{'50': 77747.62},
10-19 years,,/research/US/Job=Business_Intelligence_Specialist/Salary/354a5eb9/Experienced,29,{'50': 102519.68},
20 years or more,,/research/US/Job=Business_Intelligence_Specialist/Salary/10da195c/Late-Career,11,{'50': 108387.1},
Less than 1 year,,/research/US/Job=Business_Systems_Administrator/Salary/c51f9bb1/Entry-Level,6,{'50': 43250},
1-4 years,,/research/US/Job=Business_Systems_Administrator/Salary/c51f9bb1/Early-Career,32,{'50': 64269.02},
5-9 years,,/research/US/Job=Business_Systems_Administrator/Salary/0c8616cc/Mid-Career,21,{'50': 76265.59},
10-19 years,,/research/US/Job=Business_Systems_Administrator/Salary/755ac39b/Experienced,6,{'50': 88000},
20 years or more,,/research/US/Job=Business_Systems_Administrator/Salary/560c7a38/Late-Career,6,{'50': 72000},
Less than 1 year,,/research/US/Job=Business_Systems_Analyst/Salary/eec97fb7/Entry-Level,288,{'50': 61490.87},
1-4 years,,/research/US/Job=Business_Systems_Analyst/Salary/eec97fb7/Early-Career,1958,{'50': 68679},
5-9 years,,/research/US/Job=Business_Systems_Analyst/Salary/00cca88b/Mid-Career,1157,{'50': 81005.41},
10-19 years,,/research/US/Job=Business_Systems_Analyst/Salary/3273c220/Experienced,677,{'50': 89442.56},
20 years or more,,/research/US/Job=Business_Systems_Analyst/Salary/4cf8502f/Late-Career,257,{'50': 94335.05},
Less than 1 year,,/research/US/Job=Business_Technology_Analyst/Salary/a5b2d916/Entry-Level,65,{'50': 76338.19},
1-4 years,,/research/US/Job=Business_Technology_Analyst/Salary/a5b2d916/Early-Career,79,{'50': 76249.77},
5-9 years,,/research/US/Job=Business_Technology_Analyst/Salary/41783d6b/Mid-Career,23,{'50': 68750},
10-19 years,,/research/US/Job=Business_Technology_Analyst/Salary/59f6e398/Experienced,17,{'50': 75818.4},
Less than 1 year,,/research/US/Job=C%23_Developer/Salary/d6fb4fbe/Entry-Level,16,{'50': 59013.69},
1-4 years,,/research/US/Job=C%23_Developer/Salary/d6fb4fbe/Early-Career,60,{'50': 66436.36},
5-9 years,,/research/US/Job=C%23_Developer/Salary/8f70d9e8/Mid-Career,57,{'50': 92298.15},
10-19 years,,/research/US/Job=C%23_Developer/Salary/eacf24ed/Experienced,18,{'50': 92905.58},
20 years or more,,/research/US/Job=C%23_Developer/Salary/260f90ec/Late-Career,13,{'50': 93389.65},
Less than 1 year,,/research/US/Job=C%2B%2B_Developer/Salary/a1318960/Entry-Level,12,{'50': 66225.04},
1-4 years,,/research/US/Job=C%2B%2B_Developer/Salary/a1318960/Early-Career,16,{'50': 71391.54},
5-9 years,,/research/US/Job=C%2B%2B_Developer/Salary/ebd4a544/Mid-Career,12,{'50': 80000},
10-19 years,,/research/US/Job=C%2B%2B_Developer/Salary/9514e6d8/Experienced,5,{'50': 93391.35},
20 years or more,,/research/US/Job=C%2B%2B_Developer/Salary/942de453/Late-Career,5,{'50': 112000},
Less than 1 year,,/research/US/Job=C%2B%2B_Software_Engineer/Salary/7695593b/Entry-Level,5,{'50': 76666.3},
1-4 years,,/research/US/Job=C%2B%2B_Software_Engineer/Salary/7695593b/Early-Career,40,{'50': 85820.39},
5-9 years,,/research/US/Job=C%2B%2B_Software_Engineer/Salary/f89daf42/Mid-Career,13,{'50': 99596.76},
10-19 years,,/research/US/Job=C%2B%2B_Software_Engineer/Salary/2b9a3139/Experienced,10,{'50': 97435.9},
20 years or more,,/research/US/Job=C%2B%2B_Software_Engineer/Salary/a6770073/Late-Career,15,{'50': 176000},
Less than 1 year,,/research/US/Job=Call_Center_Analyst/Hourly_Rate/bf204735/Entry-Level,5,{'50': 16},
1-4 years,,/research/US/Job=Call_Center_Analyst/Hourly_Rate/bf204735/Early-Career,12,{'50': 20},
5-9 years,,/research/US/Job=Call_Center_Analyst/Hourly_Rate/804ae21b/Mid-Career,8,{'50': 19},
10-19 years,,/research/US/Job=Call_Center_Analyst/Salary/fb116575/Experienced,9,{'50': 19},
20 years or more,,/research/US/Job=Call_Center_Analyst/Hourly_Rate/df240da4/Late-Career,6,{'50': 22},
Less than 1 year,,/research/US/Job=Category_Analyst/Salary/301283df/Entry-Level,25,{'50': 58264.47},
1-4 years,,/research/US/Job=Category_Analyst/Salary/301283df/Early-Career,176,{'50': 65555.93},
5-9 years,,/research/US/Job=Category_Analyst/Salary/7291283a/Mid-Career,78,{'50': 73074.65},
10-19 years,,/research/US/Job=Category_Analyst/Salary/e6258f7d/Experienced,42,{'50': 69959.47},
20 years or more,,/research/US/Job=Category_Analyst/Salary/00bc98dc/Late-Career,14,{'50': 68202.98},
Less than 1 year,,/research/US/Job=Category_Development_Analyst/Salary/59d85fc7/Entry-Level,5,{'50': 50955.28},
1-4 years,,/research/US/Job=Category_Development_Analyst/Salary/59d85fc7/Early-Career,27,{'50': 64190.08},
5-9 years,,/research/US/Job=Category_Development_Analyst/Salary/38d0b467/Mid-Career,6,{'50': 73889.57},
Less than 1 year,,/research/US/Job=Certified_Ethical_Hacker_(CEH)/Salary/6bfebe20/Entry-Level,12,{'50': 78613.78},
1-4 years,,/research/US/Job=Certified_Ethical_Hacker_(CEH)/Salary/6bfebe20/Early-Career,31,{'50': 85024.67},
5-9 years,,/research/US/Job=Certified_Ethical_Hacker_(CEH)/Salary/dd9211ab/Mid-Career,10,{'50': 86476.01},
10-19 years,,/research/US/Job=Certified_Ethical_Hacker_(CEH)/Salary/9444d4ee/Experienced,5,{'50': 95000},
1-4 years,,/research/US/Job=Certified_Records_Manager/Salary/2888ce52/Early-Career,5,{'50': 57132.88},
5-9 years,,/research/US/Job=Certified_Records_Manager/Salary/973aed98/Mid-Career,4,{'50': 65500},
Less than 1 year,,/research/US/Job=Certified_ScrumMaster_(CSM)/Salary/31f180e6/Entry-Level,48,{'50': 70716.73},
1-4 years,,/research/US/Job=Certified_ScrumMaster_(CSM)/Salary/31f180e6/Early-Career,930,{'50': 88822.55},
5-9 years,,/research/US/Job=Certified_ScrumMaster_(CSM)/Salary/fb12965a/Mid-Career,623,{'50': 109901.81},
10-19 years,,/research/US/Job=Certified_ScrumMaster_(CSM)/Salary/045db182/Experienced,324,{'50': 118661.58},
20 years or more,,/research/US/Job=Certified_ScrumMaster_(CSM)/Salary/30dffa23/Late-Career,204,{'50': 127386.53},
Less than 1 year,,/research/US/Job=Certified_ScrumMaster_(CSM)/Salary/31f180e6/Entry-Level,48,{'50': 70716.73},
1-4 years,,/research/US/Job=Certified_ScrumMaster_(CSM)/Salary/31f180e6/Early-Career,930,{'50': 88822.55},
5-9 years,,/research/US/Job=Certified_ScrumMaster_(CSM)/Salary/fb12965a/Mid-Career,623,{'50': 109901.81},
10-19 years,,/research/US/Job=Certified_ScrumMaster_(CSM)/Salary/045db182/Experienced,324,{'50': 118661.58},
20 years or more,,/research/US/Job=Certified_ScrumMaster_(CSM)/Salary/30dffa23/Late-Career,204,{'50': 127386.53},
1-4 years,,/research/US/Job=Change%2FRelease_Coordinator/Salary/8b533e43/Early-Career,6,{'50': 67591.85},
5-9 years,,/research/US/Job=Change%2FRelease_Coordinator/Salary/b3f0cf68/Mid-Career,7,{'50': 60000},
10-19 years,,/research/US/Job=Change%2FRelease_Coordinator/Salary/8856cc6c/Experienced,5,{'50': 89924.15},
1-4 years,,/research/US/Job=Chief_Architect%2C_IT/Salary/a5e8cece/Early-Career,9,{'50': 134000},
5-9 years,,/research/US/Job=Chief_Architect%2C_IT/Salary/bbeafe83/Mid-Career,11,{'50': 130149.46},
10-19 years,,/research/US/Job=Chief_Architect%2C_IT/Salary/c3d6f6d0/Experienced,52,{'50': 173280.9},
20 years or more,,/research/US/Job=Chief_Architect%2C_IT/Salary/e429be23/Late-Career,106,{'50': 186213},
1-4 years,,/research/US/Job=Citrix_Administrator/Salary/e22841c4/Early-Career,22,{'50': 68948.23},
5-9 years,,/research/US/Job=Citrix_Administrator/Salary/542b4ba3/Mid-Career,13,{'50': 72698.65},
10-19 years,,/research/US/Job=Citrix_Administrator/Salary/7dbebd42/Experienced,29,{'50': 81631.26},
20 years or more,,/research/US/Job=Citrix_Administrator/Salary/dc059199/Late-Career,7,{'50': 80000},
1-4 years,,/research/US/Job=Client_Support_Engineer%2C_IT/Salary/f13c3fee/Early-Career,14,{'50': 40694.59},
5-9 years,,/research/US/Job=Client_Support_Engineer%2C_IT/Salary/65c70eb8/Mid-Career,5,{'50': 54750},
10-19 years,,/research/US/Job=Client_Support_Engineer%2C_IT/Salary/de248ca1/Experienced,5,{'50': 76000},
1-4 years,,/research/US/Job=Client_Support_Manager%2C_IT/Salary/0db768f9/Early-Career,19,{'50': 61909.5},
5-9 years,,/research/US/Job=Client_Support_Manager%2C_IT/Salary/904ea439/Mid-Career,18,{'50': 69621.96},
10-19 years,,/research/US/Job=Client_Support_Manager%2C_IT/Salary/8239085d/Experienced,17,{'50': 84426.22},
20 years or more,,/research/US/Job=Client_Support_Manager%2C_IT/Salary/0ed8f2c5/Late-Career,11,{'50': 85938.14},
Less than 1 year,,/research/US/Job=Clinical_Analyst/Salary/c34e0285/Entry-Level,31,{'50': 65296.31},
1-4 years,,/research/US/Job=Clinical_Analyst/Salary/c34e0285/Early-Career,229,{'50': 72362.88},
5-9 years,,/research/US/Job=Clinical_Analyst/Salary/d0b0a082/Mid-Career,137,{'50': 77516.2},
10-19 years,,/research/US/Job=Clinical_Analyst/Salary/6cd0b2a6/Experienced,92,{'50': 83651.43},
20 years or more,,/research/US/Job=Clinical_Analyst/Salary/b8343174/Late-Career,45,{'50': 82500.6},
Less than 1 year,,/research/US/Job=Clinical_Applications_Specialist/Salary/32576a55/Entry-Level,33,{'50': 66506.8},
1-4 years,,/research/US/Job=Clinical_Applications_Specialist/Salary/32576a55/Early-Career,163,{'50': 73237.9},
5-9 years,,/research/US/Job=Clinical_Applications_Specialist/Salary/ae6622f3/Mid-Career,103,{'50': 83508.91},
10-19 years,,/research/US/Job=Clinical_Applications_Specialist/Salary/0e909710/Experienced,91,{'50': 87377.89},
20 years or more,,/research/US/Job=Clinical_Applications_Specialist/Salary/afda5360/Late-Career,47,{'50': 96177.95},
1-4 years,,/research/US/Job=Clinical_Applications_Specialist_(Diagnostics)/Salary/3c44b984/Early-Career,9,{'50': 73779.28},
5-9 years,,/research/US/Job=Clinical_Applications_Specialist_(Diagnostics)/Salary/04724608/Mid-Career,16,{'50': 75068.18},
10-19 years,,/research/US/Job=Clinical_Applications_Specialist_(Diagnostics)/Salary/54981b25/Experienced,22,{'50': 79893.21},
20 years or more,,/research/US/Job=Clinical_Applications_Specialist_(Diagnostics)/Salary/ddfdf2e3/Late-Career,9,{'50': 80000},
Less than 1 year,,/research/US/Job=Clinical_Data_Analyst/Salary/f7333eff/Entry-Level,28,{'50': 62050.87},
1-4 years,,/research/US/Job=Clinical_Data_Analyst/Salary/f7333eff/Early-Career,170,{'50': 71881.25},
5-9 years,,/research/US/Job=Clinical_Data_Analyst/Salary/1e688feb/Mid-Career,81,{'50': 77914.93},
10-19 years,,/research/US/Job=Clinical_Data_Analyst/Salary/992cafad/Experienced,29,{'50': 85028.2},
20 years or more,,/research/US/Job=Clinical_Data_Analyst/Salary/9f545e9b/Late-Career,5,{'50': 67500},
Less than 1 year,,/research/US/Job=Clinical_Data_Manager/Salary/5874b865/Entry-Level,18,{'50': 57429.81},
1-4 years,,/research/US/Job=Clinical_Data_Manager/Salary/5874b865/Early-Career,177,{'50': 70672.88},
5-9 years,,/research/US/Job=Clinical_Data_Manager/Salary/b70be721/Mid-Career,89,{'50': 85953.57},
10-19 years,,/research/US/Job=Clinical_Data_Manager/Salary/64b47f47/Experienced,59,{'50': 102697.94},
20 years or more,,/research/US/Job=Clinical_Data_Manager/Salary/2898be1d/Late-Career,27,{'50': 99710.8},
1-4 years,,/research/US/Job=Clinical_Data_Specialist/Salary/8af8b91b/Early-Career,46,{'50': 55044.54},
5-9 years,,/research/US/Job=Clinical_Data_Specialist/Salary/b25f5d7f/Mid-Career,10,{'50': 85000},
10-19 years,,/research/US/Job=Clinical_Data_Specialist/Salary/a665cbb5/Experienced,9,{'50': 87000},
20 years or more,,/research/US/Job=Clinical_Data_Specialist/Salary/06ce4ce1/Late-Career,5,{'50': 63000},
1-4 years,,/research/US/Job=Clinical_Implementation_Specialist/Salary/7d8d5b32/Early-Career,6,{'50': 70000},
5-9 years,,/research/US/Job=Clinical_Implementation_Specialist/Salary/a0c1eb74/Mid-Career,6,{'50': 71553.02},
10-19 years,,/research/US/Job=Clinical_Implementation_Specialist/Salary/8ff09359/Experienced,9,{'50': 75496.69},
1-4 years,,/research/US/Job=Clinical_Informatics_Manager/Salary/a49019f1/Early-Career,36,{'50': 92434.48},
5-9 years,,/research/US/Job=Clinical_Informatics_Manager/Salary/96b3ce98/Mid-Career,58,{'50': 99740.37},
10-19 years,,/research/US/Job=Clinical_Informatics_Manager/Salary/27d94eb1/Experienced,59,{'50': 108889.9},
20 years or more,,/research/US/Job=Clinical_Informatics_Manager/Salary/822e2abd/Late-Career,12,{'50': 108732},
Less than 1 year,,/research/US/Job=Clinical_Informatics_Specialist/Salary/53ed1595/Entry-Level,77,{'50': 71325.38},
1-4 years,,/research/US/Job=Clinical_Informatics_Specialist/Salary/53ed1595/Early-Career,223,{'50': 81008.18},
5-9 years,,/research/US/Job=Clinical_Informatics_Specialist/Salary/3e535c6e/Mid-Career,153,{'50': 84990.61},
10-19 years,,/research/US/Job=Clinical_Informatics_Specialist/Salary/2a3bee0d/Experienced,108,{'50': 87902.14},
20 years or more,,/research/US/Job=Clinical_Informatics_Specialist/Salary/1b5b1caf/Late-Career,39,{'50': 103077.75},
1-4 years,,/research/US/Job=Clinical_Nurse_Auditor/Salary/b3b65928/Early-Career,5,{'50': 24.42},
5-9 years,,/research/US/Job=Clinical_Nurse_Auditor/Salary/255ffc19/Mid-Career,6,{'50': 29.1},
10-19 years,,/research/US/Job=Clinical_Nurse_Auditor/Salary/67a9a095/Experienced,5,{'50': 33.97},
20 years or more,,/research/US/Job=Clinical_Nurse_Auditor/Salary/368a0502/Late-Career,5,{'50': 35.5},
1-4 years,,/research/US/Job=Clinical_Outcomes_Manager/Salary/79ae2914/Early-Career,10,{'50': 71000},
5-9 years,,/research/US/Job=Clinical_Outcomes_Manager/Salary/a7b52ecb/Mid-Career,11,{'50': 72149.74},
10-19 years,,/research/US/Job=Clinical_Outcomes_Manager/Salary/e61bcf47/Experienced,8,{'50': 76650},
20 years or more,,/research/US/Job=Clinical_Outcomes_Manager/Salary/3643a482/Late-Career,11,{'50': 76250},
Less than 1 year,,/research/US/Job=Clinical_Systems_Analyst/Salary/987cef30/Entry-Level,5,{'50': 66142.28},
1-4 years,,/research/US/Job=Clinical_Systems_Analyst/Salary/987cef30/Early-Career,49,{'50': 68706.55},
5-9 years,,/research/US/Job=Clinical_Systems_Analyst/Salary/edb26b51/Mid-Career,31,{'50': 74004.69},
10-19 years,,/research/US/Job=Clinical_Systems_Analyst/Salary/2efb6a69/Experienced,27,{'50': 66558.75},
20 years or more,,/research/US/Job=Clinical_Systems_Analyst/Salary/ee113dc3/Late-Career,12,{'50': 74496.64},
1-4 years,,/research/US/Job=Clinical_Systems_Engineer/Salary/4c8291ef/Early-Career,13,{'50': 86500},
10-19 years,,/research/US/Job=Cloud_Software_Architect/Salary/2a1d20c4/Experienced,8,{'50': 114929.06},
Less than 1 year,,/research/US/Job=Cloud_Software_Engineer/Salary/925dcc0c/Entry-Level,8,{'50': 93179.09},
1-4 years,,/research/US/Job=Cloud_Software_Engineer/Salary/925dcc0c/Early-Career,73,{'50': 99610.05},
5-9 years,,/research/US/Job=Cloud_Software_Engineer/Salary/c8c0ccae/Mid-Career,10,{'50': 113084.85},
10-19 years,,/research/US/Job=Cloud_Software_Engineer/Salary/bb9ef7e3/Experienced,15,{'50': 113558.79},
Less than 1 year,,/research/US/Job=Cloud_Solutions_Architect/Salary/4ecbfd60/Entry-Level,16,{'50': 90030.7},
1-4 years,,/research/US/Job=Cloud_Solutions_Architect/Salary/4ecbfd60/Early-Career,164,{'50': 107329.7},
5-9 years,,/research/US/Job=Cloud_Solutions_Architect/Salary/0205ccaa/Mid-Career,142,{'50': 132341.34},
10-19 years,,/research/US/Job=Cloud_Solutions_Architect/Salary/60defa16/Experienced,344,{'50': 142424.24},
20 years or more,,/research/US/Job=Cloud_Solutions_Architect/Salary/06661f0f/Late-Career,189,{'50': 149531.62},
1-4 years,,/research/US/Job=Cloud_Solutions_Engineer/Salary/64cf0816/Early-Career,74,{'50': 89948.05},
5-9 years,,/research/US/Job=Cloud_Solutions_Engineer/Salary/ea0cc924/Mid-Career,39,{'50': 105698.96},
10-19 years,,/research/US/Job=Cloud_Solutions_Engineer/Salary/74b8f25a/Experienced,33,{'50': 120000},
20 years or more,,/research/US/Job=Cloud_Solutions_Engineer/Salary/d1b07e33/Late-Career,7,{'50': 110000},
1-4 years,,/research/US/Job=Cognos_Software_Developer/Salary/ac494c68/Early-Career,6,{'50': 73265.32},
5-9 years,,/research/US/Job=Cognos_Software_Developer/Salary/cc4c900b/Mid-Career,15,{'50': 88820.22},
10-19 years,,/research/US/Job=Cognos_Software_Developer/Salary/88d3dda9/Experienced,11,{'50': 113203.88},
