state,city,job_title,median_salary,profile_count
 Tennessee,Nashville,Application_Developer,72044.43,49
 Texas,Dallas,Application_Developer,82319.23,48
 Georgia,Atlanta,Application_Developer,79318.34,48
 Pennsylvania,Pittsburgh,Application_Developer,71984.35,37
 Colorado,Denver,Application_Developer,68463.27,36
 Indiana,Indianapolis,Application_Developer,64108.65,33
 Ohio,Cincinnati,Application_Developer,72228.74,32
 Michigan,Grand Rapids,Application_Developer,66278.88,30
 Texas,Houston,Application_Developer,83731.1,30
 California,Los Angeles,Application_Developer,79116.12,29
 Missouri,Kansas City,Application_Developer,69300.8,27
 Ohio,Columbus,Application_Developer,69274.68,27
 Nebraska,Omaha,Application_Developer,74437.48,26
 Massachusetts,Boston,Application_Developer,82108.29,26
 Louisiana,Baton Rouge,Application_Developer,54347.29,25
 Pennsylvania,Philadelphia,Application_Developer,74038.16,25
 Wisconsin,Madison,Application_Developer,69116.07,25
 Pennsylvania,Harrisburg,Application_Developer,70469.98,24
 Georgia,Alpharetta,Application_Developer,78308.57,23
 Florida,Miami,Application_Developer,54918.05,22
 District of Columbia,Washington,Application_Developer,92956.99,22
 North Carolina,Charlotte,Application_Developer,83876.84,22
 North Carolina,Greensboro,Application_Developer,77500.0,21
 Washington,Seattle,Application_Developer,80000.0,21
 Texas,San Antonio,Application_Developer,72268.9,21
 Ohio,Cleveland,Application_Developer,67170.29,20
 Missouri,St. Louis,Application_Developer,65020.8,19
 North Carolina,Raleigh,Application_Developer,63445.84,18
 Oregon,Portland,Application_Developer,83822.46,18
 Virginia,Richmond,Application_Developer,74714.19,18
 Texas,Austin,Application_Developer,93829.79,17
 Maryland,Rockville,Application_Developer,82000.0,17
 Delaware,Wilmington,Application_Developer,78378.76,17
 Arizona,Phoenix,Application_Developer,89342.9,17
 Iowa,Des Moines,Application_Developer,67540.26,17
 Illinois,Naperville,Application_Developer,76384.91,16
 Florida,Tampa,Application_Developer,88366.83,16
 Maryland,Baltimore,Application_Developer,65000.0,16
 Oklahoma,Oklahoma City,Application_Developer,78496.82,16
 New York,Buffalo,Application_Developer,64826.21,15
 Minnesota,St. Paul,Application_Developer,71038.67,15
 Michigan,Southfield,Application_Developer,71474.5,15
 Kansas,Overland Park,Application_Developer,71750.43,15
 California,San Francisco,Application_Developer,105000.0,15
 Virginia,Arlington,Application_Developer,100000.0,15
 Utah,Ogden,Application_Developer,54913.17,14
 Tennessee,Memphis,Application_Developer,60000.0,14
 Connecticut,Hartford,Application_Developer,71215.54,14
 Arizona,Chandler,Application_Developer,82432.12,14
 Kentucky,Louisville,Application_Developer,73091.69,14
 Michigan,Detroit,Application_Developer,73178.36,13
 South Carolina,Columbia,Application_Developer,61612.65,13
 Texas,Fort Worth,Application_Developer,97079.09,12
 Michigan,Ann Arbor,Application_Developer,62200.76,12
 Massachusetts,Marlborough,Application_Developer,72047.17,12
 Oklahoma,Tulsa,Application_Developer,77277.66,12
 Ohio,Dayton,Application_Developer,80000.0,12
 Alabama,Birmingham,Application_Developer,71398.8,12
 California,Irvine,Application_Developer,99994.66,12
 Kansas,Topeka,Application_Developer,76857.2,12
 Indiana,Carmel,Application_Developer,56742.96,11
 California,San Diego,Application_Developer,91216.63,11
 New Jersey,Parsippany,Application_Developer,75801.18,11
 New York,Albany,Application_Developer,67000.0,11
 Michigan,Lansing,Application_Developer,61500.0,11
 Utah,Salt Lake City,Application_Developer,80463.81,11
 Texas,Plano,Application_Developer,80153.73,10
 Pennsylvania,York,Application_Developer,61591.21,10
 Wisconsin,Milwaukee,Application_Developer,75000.0,10
 Ohio,Sugarcreek,Application_Developer,84878.45,10
 California,San Jose,Application_Developer,107441.86,10
 California,Sacramento,Application_Developer,88755.17,9
 California,Westlake Village,Application_Developer,75528.72,9
 California,Santa Clara,Application_Developer,111910.13,9
 Colorado,Colorado Springs,Application_Developer,69359.61,9
 Iowa,Cedar Rapids,Application_Developer,45781.42,9
 Florida,Jacksonville,Application_Developer,73500.0,9
 Michigan,Holland,Application_Developer,59000.0,9
 Maryland,Cumberland,Application_Developer,47000.0,9
 Maryland,Bethesda,Application_Developer,76500.0,9
 Louisiana,New Orleans,Application_Developer,61250.0,9
 South Dakota,Sioux Falls,Application_Developer,50000.0,9
 Tennessee,Chattanooga,Application_Developer,55107.46,9
 Utah,Logan,Application_Developer,60469.68,9
 Texas,Richardson,Application_Developer,65000.0,8
 Washington,Bothell,Application_Developer,70479.24,8
 Rhode Island,Johnston,Application_Developer,75000.0,8
 Maryland,Silver Spring,Application_Developer,80000.0,8
 Minnesota,Saint Paul,Application_Developer,62400.0,8
 New York,Latham,Application_Developer,45000.0,8
 Florida,Orlando,Application_Developer,75000.0,8
 Hawaii,Honolulu,Application_Developer,62060.49,8
 Indiana,Fort Wayne,Application_Developer,43000.0,8
 Kentucky,Lexington,Application_Developer,63750.0,8
 California,Palo Alto,,98000.0,8
 California,Folsom,Application_Developer,65000.0,7
 Arizona,Tempe,Application_Developer,70317.83,7
 Georgia,Savannah,Application_Developer,78750.0,7
 Illinois,DeKalb,Application_Developer,55000.0,7
 Florida,Pompano Beach,Application_Developer,49500.0,7
 Florida,West Palm Beach,Application_Developer,72000.0,7
 Florida,St. Petersburg,Application_Developer,85813.95,7
 Florida,Tallahassee,Application_Developer,49187.82,7
 North Carolina,Durham,Application_Developer,57766.57,7
 Ohio,Akron,Application_Developer,84000.0,7
 New Jersey,Roseland,Application_Developer,84971.34,7
 New Jersey,Mahwah,Application_Developer,65271.65,7
 Pennsylvania,Lancaster,Application_Developer,59695.09,7
 Minnesota,Duluth,Application_Developer,64820.03,7
 Minnesota,Eden Prairie,Application_Developer,75500.0,7
 Maine,Portland,Application_Developer,68760.52,7
 Texas,Irving,Application_Developer,104534.61,7
 Texas,Lewisville,Application_Developer,69239.27,7
 Texas,Arlington,Application_Developer,90000.0,7
 Virginia,Alexandria,Application_Developer,90000.0,7
 Wisconsin,Neenah,Application_Developer,64217.73,7
 Wisconsin,Green Bay,Application_Developer,60764.06,7
 Wisconsin,La Crosse,Application_Developer,60000.0,7
 West Virginia,Keyser,Application_Developer,41994.9,7
 West Virginia,Huntington,Application_Developer,54000.0,6
 Washington,Vancouver,Application_Developer,50980.39,6
 Wisconsin,Wausau,Application_Developer,52394.29,6
 Washington,Kennewick,,,6
 Virginia,Sterling,Application_Developer,87299.36,6
 Virginia,Virginia Beach,Application_Developer,106500.0,6
 Washington,Bellevue,Application_Developer,90000.0,6
 Virginia,Fairfax,Application_Developer,94237.14,6
 Virginia,McLean,Application_Developer,70000.0,6
 Virginia,Norfolk,Application_Developer,47018.84,6
 Virginia,Reston,Application_Developer,90000.0,6
 Texas,McKinney,Application_Developer,59284.11,6
 Rhode Island,Providence,Application_Developer,60000.0,6
 Maryland,Annapolis Junction,Application_Developer,85313.59,6
 Massachusetts,Cambridge,Application_Developer,73986.49,6
 Minnesota,Richfield,Application_Developer,77402.78,6
 Nebraska,Lincoln,Application_Developer,59850.0,6
 Oregon,Eugene,Application_Developer,54625.0,6
 Ohio,Mason,Application_Developer,72522.11,6
 Ohio,Canton,Application_Developer,60250.0,6
 Missouri,St Louis,Application_Developer,67407.41,6
 New Jersey,Jersey City,Application_Developer,81282.05,6
 New Jersey,Paramus,,115238.1,6
 New Jersey,Princeton,Application_Developer,93850.0,6
 New York,Rochester,Application_Developer,69634.27,6
 New York,Syracuse,Application_Developer,73363.28,6
 Florida,Sarasota,Application_Developer,65984.85,6
 Georgia,Duluth,Application_Developer,61471.33,6
 Iowa,Iowa City,Application_Developer,62319.2,6
 Iowa,West Des Moines,Application_Developer,66528.38,6
 Arizona,Scottsdale,Application_Developer,97435.9,6
 California,Pasadena,Application_Developer,90824.18,6
 California,Pleasanton,Application_Developer,108359.02,6
 California,Santa Ana,Application_Developer,86471.9,6
 Colorado,Boulder,Application_Developer,66226.42,6
 Colorado,Aurora,Application_Developer,76132.63,5
 Connecticut,Bloomfield,Application_Developer,70780.71,5
 Delaware,Newark,Application_Developer,73056.21,5
 California,Sunnyvale,Application_Developer,,5
 Arizona,Tucson,Application_Developer,54500.0,5
 Arkansas,Fayetteville,Application_Developer,51188.39,5
 California,Fremont,Application_Developer,97000.0,5
 California,Orange,Application_Developer,75000.0,5
 Kansas,Kansas City,Application_Developer,70000.0,5
 Georgia,Marietta,Application_Developer,69900.0,5
 Indiana,South Bend,Application_Developer,61000.0,5
 Illinois,Northbrook,Application_Developer,72000.0,5
 Illinois,Oak Park,Application_Developer,89848.94,5
 Illinois,Riverwoods,Application_Developer,67407.41,5
 Georgia,Columbus,Application_Developer,58016.19,5
 Florida,Fort Lauderdale,Application_Developer,81000.0,5
 Florida,Fort Myers,Application_Developer,53000.0,5
 North Carolina,Cary,Application_Developer,73500.0,5
 North Carolina,Elizabeth City,Application_Developer,56686.03,5
 North Carolina,Hickory,Application_Developer,62400.0,5
 New Jersey,Piscataway,Application_Developer,98000.0,5
 New York,Brooklyn,Application_Developer,97000.0,5
 New Jersey,Newark,Application_Developer,80904.29,5
 New Jersey,Middletown,Application_Developer,76175.51,5
 Ohio,Strongsville,Application_Developer,69496.4,5
 Oregon,Hillsboro,Application_Developer,72000.0,5
 Pennsylvania,Jessup,Application_Developer,48000.0,5
 Pennsylvania,King of Prussia,Application_Developer,65327.62,5
 Pennsylvania,Malvern,Application_Developer,66819.19,5
 Pennsylvania,Mechanicsburg,Application_Developer,64126.0,5
 Oregon,Salem,Application_Developer,78788.47,5
 Pennsylvania,Allentown,Application_Developer,76000.0,5
 Pennsylvania,Camp Hill,Application_Developer,81000.0,5
 Pennsylvania,Chambersburg,Application_Developer,45000.0,5
 Pennsylvania,Erie,Application_Developer,75947.37,5
 Maryland,Maryland,Application_Developer,67000.0,5
 Missouri,Columbia,Application_Developer,54000.0,5
 Missouri,Jefferson City,Application_Developer,52380.95,5
 Nevada,Reno,Application_Developer,56000.0,5
 New Jersey,Edison,Application_Developer,100000.0,5
 Michigan,Troy,Application_Developer,82000.0,5
 Massachusetts,Quincy,Application_Developer,96409.2,5
 Massachusetts,Waltham,Application_Developer,74308.96,5
 Louisiana,Lafayette,Application_Developer,56089.49,5
 Louisiana,Monroe,Application_Developer,40452.15,5
 Maryland,Elkton,Application_Developer,69000.0,5
 Maryland,Columbia,Application_Developer,89996.27,5
 Maryland,Catonsville,Application_Developer,68275.0,5
 Pennsylvania,Plymouth Meeting,Application_Developer,57132.88,5
 Pennsylvania,Scranton,Application_Developer,73000.0,5
 Tennessee,Brentwood,Application_Developer,50000.0,5
 Pennsylvania,Wilkes-Barre,Application_Developer,60983.61,5
 Texas,Frisco,Application_Developer,81389.19,5
 Tennessee,Franklin,Application_Developer,62562.19,5
 South Carolina,Spartanburg,Application_Developer,50000.0,5
 Texas,Belton,Application_Developer,52029.43,5
 Virginia,Herndon,Application_Developer,69900.0,5
 Virginia,Chantilly,Application_Developer,60000.0,5
 Virginia,Roanoke,Application_Developer,44506.8,5
 Washington,Olympia,Application_Developer,54271.63,5
 Texas,Wichita Falls,Application_Developer,52380.95,5
 Washington,Tacoma,Application_Developer,67500.0,5
 West Virginia,Charleston,Application_Developer,71858.15,5
 West Virginia,Kearneysville,Application_Developer,83523.99,5
 West Virginia,Morgantown,Application_Developer,42735.0,5
 Wisconsin,Brookfield,Application_Developer,69634.27,5
 Wisconsin,Oshkosh,Application_Developer,71000.0,4
 Wyoming,Cheyenne,Application_Developer,67500.0,4
 Texas,Waco,Application_Developer,47599.13,4
 Washington,Redmond,Application_Developer,65000.0,4
 Tennessee,Knoxville,Application_Developer,70000.0,4
 South Carolina,Greenville,Application_Developer,52380.95,4
 Maryland,Gaithersburg,Application_Developer,80000.0,4
 Maryland,California,Application_Developer,60000.0,4
 Michigan,Farmington Hills,Application_Developer,83582.09,4
 Michigan,Novi,Application_Developer,94000.0,4
 Michigan,Saginaw,Application_Developer,36000.0,4
 New Jersey,Basking Ridge,Application_Developer,59495.8,4
 New Jersey,Pennington,Application_Developer,114782.61,4
 North Carolina,Chapel Hill,Application_Developer,70000.0,4
 Florida,Gainesville,Application_Developer,63338.22,4
 Georgia,Augusta,Application_Developer,52380.95,4
 Illinois,Aurora,Application_Developer,62000.0,4
 Illinois,Schaumburg,Application_Developer,104718.41,4
 Illinois,Peoria,Application_Developer,57000.0,4
 Indiana,Bloomington,Application_Developer,59394.96,4
 Indiana,Elkhart,Application_Developer,55000.0,4
 Iowa,Sioux City,Application_Developer,71550.08,4
 Kansas,Wichita,,60000.0,4
 Arkansas,Little Rock,Application_Developer,70000.0,4
 California,Anaheim,Application_Developer,94100.0,4
 California,Berkeley,Application_Developer,85500.0,4
 California,Burbank,Application_Developer,95000.0,4
 Alabama,Huntsville,Application_Developer,61000.0,4
 California,Thousand Oaks,Application_Developer,81774.83,4
 California,Torrance,Application_Developer,65000.0,4
 California,Woodland Hills,Application_Developer,79421.38,4
 California,Redwood City,Application_Developer,104175.5,4
 California,San Ramon,Application_Developer,70000.0,3
 Connecticut,Stamford,Application_Developer,57000.0,3
 Florida,Deland,Application_Developer,82500.0,3
 Connecticut,Danbury,Application_Developer,107025.27,3
 Colorado,Littleton,Application_Developer,95832.14,3
 Alaska,Anchorage,Application_Developer,46000.0,3
 California,California City,Application_Developer,65000.0,3
 California,Long Beach,Application_Developer,89497.21,3
 California,Menlo Park,,,3
 California,Fresno,Application_Developer,49370.71,3
 California,Huntington Beach,Application_Developer,67000.0,3
 California,Costa Mesa,Application_Developer,107000.0,3
 California,Davis,,77318.51,3
 Illinois,Springfield,,51250.0,3
 Illinois,Rock Island,Application_Developer,50245.87,3
 Illinois,Bolingbrook,Application_Developer,46000.0,3
 Illinois,Buffalo Grove,Application_Developer,64000.0,3
 Idaho,Boise,Application_Developer,61000.0,3
 Florida,Melbourne,Application_Developer,50000.0,3
 Florida,Miramar,Application_Developer,83000.0,3
 North Carolina,Asheville,Application_Developer,70000.0,3
 New York,Staten Island,,,3
 New Jersey,Morristown,Application_Developer,70000.0,3
 New Jersey,New Brunswick,Application_Developer,79000.0,3
 Pennsylvania,Bensalem,Application_Developer,62200.76,3
 Ohio,Westlake,Application_Developer,65000.0,3
 Oregon,Bend,Application_Developer,59300.0,3
 New Mexico,Albuquerque,Application_Developer,64004.5,3
 North Carolina,Raleigh-Durham,,,3
 North Dakota,Fargo,Application_Developer,73697.64,3
 New Jersey,Branchville,Application_Developer,76000.0,3
 Nevada,Las Vegas,Application_Developer,66518.86,3
 Missouri,O'Fallon,Application_Developer,50000.0,3
 Missouri,Springfield,Application_Developer,57000.0,3
 Minnesota,Rochester,Application_Developer,55450.0,3
 Michigan,Auburn Hills,Application_Developer,99000.0,3
 Michigan,Dearborn,Application_Developer,85000.0,3
 Massachusetts,Westborough,Application_Developer,99349.49,3
 Massachusetts,Springfield,Application_Developer,60150.0,3
 Maryland,Towson,Application_Developer,60000.0,3
 Maryland,Greenbelt,Application_Developer,61041.89,3
 Maryland,Hagerstown,Application_Developer,54500.0,3
 South Carolina,Charleston,Application_Developer,77000.0,3
 Virginia,Falls Church,Application_Developer,100000.0,3
 Texas,Texas City,,90000.0,3
 Wisconsin,Stevens Point,Application_Developer,43100.0,3
 Wisconsin,Oconomowoc,Application_Developer,61983.87,3
 Wisconsin,Appleton,Application_Developer,54981.82,3
 Washington,Spokane,Application_Developer,51500.0,2
 Wisconsin,De Pere,Application_Developer,68500.0,2
 Wisconsin,Pleasant Prairie,Application_Developer,62150.0,2
 Utah,Lehi,Application_Developer,77262.61,2
 Texas,Temple,Application_Developer,50980.39,2
 Utah,Provo,Application_Developer,70000.0,2
 Virginia,Ashburn,Application_Developer,85500.0,2
 Virginia,Centreville,Application_Developer,93574.5,2
 Virginia,Charlottesville,Application_Developer,80000.0,2
 Virginia,Lebanon,Application_Developer,53025.5,2
 South Carolina,Florence,Application_Developer,55456.7,2
 Pennsylvania,West Chester,Application_Developer,60000.0,2
 Pennsylvania,Reading,Application_Developer,60875.0,2
 Rhode Island,Woonsocket,Application_Developer,60000.0,2
 Texas,Amarillo,Application_Developer,73550.0,2
 Texas,El Paso,Application_Developer,70000.0,2
 Maryland,Lexington Park,Application_Developer,97500.0,2
 Maryland,Lutherville,Application_Developer,77964.0,2
 Maryland,Cockeysville,Application_Developer,82711.77,2
 Maine,Bath,Application_Developer,52500.0,2
 Massachusetts,Danvers,Application_Developer,93500.0,2
 Massachusetts,Webster,Application_Developer,77500.0,2
 Michigan,Allegan,Application_Developer,65500.0,2
 Minnesota,Plymouth,Application_Developer,73000.0,2
 Minnesota,Stillwater,Application_Developer,101379.31,2
 Mississippi,Jackson,Application_Developer,62168.67,2
 Missouri,Cape Girardeau,Application_Developer,43300.0,2
 Minnesota,Le Sueur,Application_Developer,42591.55,2
 Minnesota,Eagan,Application_Developer,94000.0,2
 New Hampshire,Manchester,Application_Developer,75000.0,2
 New Jersey,Denville,Application_Developer,69000.0,2
 New Jersey,Franklin Lakes,Application_Developer,110500.0,2
 New Jersey,Iselin,Application_Developer,80000.0,2
 Ohio,Minster,,,2
 Ohio,Toledo,Application_Developer,66000.0,2
 Pennsylvania,Greensburg,Application_Developer,67500.0,2
 Pennsylvania,Lititz,Application_Developer,63500.0,2
 New Jersey,Montvale,Application_Developer,69000.0,2
 New Jersey,Wayne,Application_Developer,61500.0,2
 New Jersey,Whippany,Application_Developer,85000.0,2
 New York,Melville,Application_Developer,52500.0,2
 Ohio,Blue Ash,Application_Developer,73000.0,2
 Ohio,Bowling Green,Application_Developer,78173.5,2
 Ohio,Brecksville,Application_Developer,65000.0,2
 Florida,Naples,Application_Developer,70000.0,2
 Florida,Lakeland,,,2
 Georgia,Warner Robins,,,2
 Georgia,Conyers,Application_Developer,65000.0,2
 Georgia,Decatur,Application_Developer,82424.24,2
 Georgia,Kennesaw,Application_Developer,72331.03,2
 Illinois,Bloomington,Application_Developer,82424.24,2
 Illinois,Glenview,Application_Developer,76750.0,2
 Illinois,Itasca,Application_Developer,57391.3,2
 Illinois,Joliet,Application_Developer,60000.0,2
 Illinois,Vernon Hills,Application_Developer,92500.0,2
 Indiana,Evansville,Application_Developer,71000.0,2
 Indiana,Wabash,Application_Developer,46557.18,2
 Indiana,Kokomo,Application_Developer,87474.29,2
 Kentucky,Bowling Green,Application_Developer,34492.75,2
 Louisiana,Bossier City,Application_Developer,46451.61,2
 Louisiana,Houma,Application_Developer,43250.0,2
 Iowa,Davenport,Application_Developer,55750.0,2
 Iowa,Grinnell,Application_Developer,61000.0,2
 California,El Segundo,Application_Developer,82000.0,2
 California,Fairfield,Application_Developer,80000.0,2
 California,Merced,Application_Developer,78987.34,2
 California,Mountain View,Application_Developer,112920.35,2
 California,Oakland,Application_Developer,86000.0,2
 California,Irwindale,Application_Developer,70000.0,2
 California,Livermore,Application_Developer,126803.15,2
 California,Camarillo,Application_Developer,75000.0,2
